,auctionDate,auctionId,auctionName,currency,genre,guaranteeLine,highEst,id,isSold,lowEst,medium,salePrice,title,type,auctionYear,lot_desc
2512,9-Mar-10,contemporary-art-n08617,Contemporary Art,USD,[],AARON GARRET,1500,59,TRUE,1000,[],3750,UNTITLED (TEEBEE),[],2010,"signed and dated 85 acrylic on canvas 59 by 105 1/2 in. 150 by 268 cm. Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> Aaron Garret goes by the tag name Teebee or T.B. and was one of the first graffiti artists like Crest, Duster and Other."
2513,9-Mar-10,contemporary-art-n08617,Contemporary Art,USD,[],TOMORY DODGE,7000,9,TRUE,5000,[],3750,INSTRUMENTS,[],2010,"watercolor on paper 12 by 15 7/8 in. 30.5 by 40.3 cm. Executed in 2005. Provenance  Two X Two for AIDS and Art Benefit Auction, Dallas, October 27, 2007 (Courtesy of the Artist and CRG Gallery, New York)"
2514,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],FOLLOWER OF PIETRO PERUGINO,30000,701,TRUE,20000,[],22500,MADONNA AND CHILD WITH THE INFANT SAINT JOHN THE BAPTIST,[],2010,"oil on canvas 31 by 25 1/2 in. 78.7 by 64.8 cm Provenance  Dr. Kuno Struct; By whose heirs sold to Laurence F. Jonson; With Laurence F. Jonson, Davenport, Iowa; From whom acquired by the present owner."
2515,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],FOLLOWER OF LEONARDO,7000,703,FALSE,5000,[],0,INFANT JOHN THE BAPTIST,[],2010,oil on canvas 17 by 12 5/8 in. 43.2 by 32.1 cm
2516,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],AFTER RAPHAEL,12000,704,TRUE,8000,[],16250,MADONNA AND CHILD WITH ST. JOHN THE BAPTIST,[],2010,"oil on panel 42 by 31 in. 106.5 by 79 cm Provenance  With Galerie Heinemann, Wiesbaden; From whom acquired by the present owner, 1970s"
2517,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],AFTER FEDERICO BAROCCI,12000,705,TRUE,8000,[],6250,NOLI ME TANGERE,[],2010,"oil on canvas, in an Italian 17th Century frame 18 by 21 in. 71 by 53.5 cm Provenance   Gustaf Adolf Sparre (1746-1794); His widow, Elisabeth Sofia Amalia Beata Sparre Gustaf Adolph de la GardieJacob Gustaf de la Gardie Carl Count de Geer Thence by descent to his granddaughter, Wanas, Sweden Thence by descent in the same house Sale: Sotheby's London, December 6, 2007, lot 119, illustrated"
2518,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],AFTER MICHELANGELO MERISI DA CARAVAGGIO,20000,706,TRUE,15000,[],1563,BOY WITH A VASE OF FLOWERS,[],2010,"oil on canvas, unframed 26 by 20 1/4 in. 66 by 51.4 cm Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> The present composition is known in a few versions, the prime example of which appears to be that in the High Museum of Art, Atlanta, Georgia (see A. Moir, <i>Caravaggio and his Copyists</i>, New York, p. 116, no. 103 and J. Spike, <i>Caravaggio</i>, 2001, no. 80). While some scholars have considered this a reflection of a lost work by the artist, others consider it rather an interpretation of early works by Caravaggio."
2519,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ALESSANDRO ROSI,8000,707,TRUE,6000,[],11250,SAINT APOLLONIA,[],2010,"oil on panel, within an oval engaged frame 11 1/2 by 9 1/2 in. 29.2 by 24.2 cm"
2520,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"TUSCAN SCHOOL, 17TH CENTURY",12000,708,FALSE,8000,[],0,ANNUNCIATION,[],2010,oil on copper 8 1/4 by 6 3/4 in. 21 by 17.1 cm
2521,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO NICCOLÒ CASSANA,7000,709,TRUE,5000,[],3125,SELF-PORTRAIT,[],2010,"oil on panel, tondo sight 3 in. 7.6 cm Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> This painting is a small version, in circular format, of the Self-Portrait by Cassana which hangs in the Vasari Corridor of the Uffizi, Florence (oil on canvas, 74.5 by 59 cm.; inv. 1890: no. 1712)."
2522,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO BERNARDO STROZZI,8000,710,TRUE,6000,[],6250,HEAD OF A BEARDED MAN,[],2010,"oil onpaper, laid down on canvas 3 1/4 by 2 3/8 in. 8 by 6 cm"
2523,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],GIOVANNI BATTISTA BOLOGNINI,20000,711,TRUE,15000,[],18750,DEATH OF ADONIS,[],2010,oil on canvas 34 1/2 by 64 in. 87.6 by 162.6 cm
2524,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"GENOESE SCHOOL, 17TH CENTURY",25000,712,TRUE,15000,[],16250,JUNO ENTRUSTING ARGUS WITH IO,[],2010,"oil on canvas 67 by 83 in. 170 by 211 cm Provenance  Sold: Sotheby's, New York, January 27, 2005, lot 161 Acquired by the present owner from the above sale"
2525,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],FRANCESCO VANNI,7000,714,FALSE,5000,[],0,ST. CATHERINE OF SIENA,[],2010,oil on canvas 40 1/8 by 29 1/2 in.; 101.9 by 74.9 cm.
2526,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"VERONESE SCHOOL, LATE 16TH/EARLY 17TH CENTURY",9000,716,FALSE,7000,[],0,CHRIST IN THE GARDEN OF GETHSEMANE,[],2010,oil on canvas 40 1/2 by 33 1/2 in. 103 by 85.1 cm
2527,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],CLAUDE VIGNON,12000,720,TRUE,8000,[],6250,SCENE FROM THE LIFE OF SAINT WILLIAM OF AQUITAINE,[],2010,"signed Vignon in. f. and dated 1649 (bottom center) oil on canvas, unframed 34 by 45 3/4 in. 86.4 by 116.2 cm Provenance  Louis de la Taille, by 1984 Private Collection"
2528,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"FLEMISH SCHOOL, 17TH CENTURY",12000,721,TRUE,8000,[],8750,THE NATIVITY,[],2010,"oil on canvas, laid down on panel 18 1/8 by 15 1/4 in. 46 by 38.7 cm"
2529,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO OTTMAR ELLIGER THE YOUNGER,7000,723,FALSE,5000,[],0,DEATH OF CLEOPATRA,[],2010,oil on canvas 21 3/4 by 27 1/4 in.; 55.4 by 69.3 cm. Provenance  With William Doyle Galleries.
2530,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO SEBASTIANO MAZZONI,30000,724,TRUE,20000,[],15000,LUCRETIA,[],2010,with the initials SM (on the knife at lower right center) oil on canvas 36 3/8 by 29 5/8 in. 92.4 by 75.2 cm
2531,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],FOLLOWER OF VINCENZO MANNOZZI,12000,725,FALSE,8000,[],0,OLIMPIA ABANDONED BY BIRENO,[],2010,"oil on canvas 67 by 89 in. 170 by 226 cm Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder"">  The subject is derived from Ariosto's epic poem Orlando Furioso (X.19-34), one of the favorite sources of Italian painters of the seicento .Olimpia, the ""Countess of Holland,"" is abandoned by herhusband Bireno while she sleeps, who sails off to sea. Her adventures became not only a subject for artists (in addition to Mannozzi, the sculptor Ferdinando Tacca and others) as well as a number of composers and librettists. The present work repeats the composition of a painting attributed to Mannozzi (but possibly by a follower) in the collection of the Uffizi, Florence."
2532,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],FRANCESCO GUARDI,30000,727,TRUE,20000,[],25000,HEAD OF THE VIRGIN,[],2010,"oil on canvas 7 by 5 1/2 in. 17.8 by 14 cm Executed circa 1780-90. Provenance   d'Ayaler Collection Seligmann Collection Private Collection, New York"
2533,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"NEAPOLITAN SCHOOL, 17TH CENTURY",20000,728,TRUE,15000,[],21250,STILL LIFE OF FRUIT,[],2010,"oil on canvas, unframed 34 by 49 in. 86 by 124.5 cm"
2534,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO JOHANN HEINRICH ROOS,7000,729,TRUE,5000,[],7500,THE BAGGAGE TRAIN,[],2010,"oil on canvas, a tondo Height: 14 3/4 in. 37.5 cm"
2535,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"NEAPOLITAN SCHOOL, 17TH CENTURY",8000,730,TRUE,6000,[],8125,PLAGUE OF ATHENS,[],2010,oil on canvas 11 7/8 by 16 3/8 in. 30.2 by 41.6 cm
2536,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],DOMENICO MAGGIOTTO,7000,732,FALSE,5000,[],0,LADY WITH PEARLS,[],2010,"oil on canvas 17 by 13 5/8 in. 43.2 by 34.6 cm Provenance  Sold: Bonham's, London, July 05, 2006, lot 61"
2537,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"GERMAN SCHOOL, 16TH CENTURY",20000,734,TRUE,15000,[],28125,THE MARTYRDOM OF SAINTS GEORGE AND JOHN THE BAPTIST: A PAIR,[],2010,"oil on cradled panel, the frames with Latin inscriptions 23 1/8 by 16 1/4 in. 58.7 by 41.3 cm"
2538,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],FOLLOWER OF WILLEM KALF,8000,736,TRUE,6000,[],4688,STILL LIFE WITH LEMON,[],2010,oil on canvas 25 by 20 5/8 in. 63.5 by 52.4 cm.
2539,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],FOLLOWER OF PIETER CLAESZ,8000,737,TRUE,6000,[],15000,STILL LIFE WITH A BOWL OF CAPERS,[],2010,"oil on canvas, unframed 22 by 27 in. 55.9 by 68.6 cm"
2540,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],CIRCLE OF JAN ABRAHAMSZ BEERSTRATEN,12000,738,TRUE,8000,[],25000,WINTER CITYSCAPE WITH ICE-SKATERS AND GOLFERS,[],2010,oil on canvas 30 1/4 by 40 1/4 in. 76.8 by 102.2 cm
2541,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO GYSBERT VAN DER KUYL,40000,739,TRUE,30000,[],31250,THE FOUR AGES OF MAN,[],2010,"oil on canvas 49 by 60 1/2 in. 124.5 by 153.7 cm Provenance   Anonymous sale (""The Property of a Lady""), London, Sotheby's, July 13, 1977, lot 87 (unsold, as Gerard van Kuyl); Anonymous sale, London, Christie's, November 3, 2000, lot 51 (as circle of Nicolas Tournier); With Cesare Lampronti, Rome."
2542,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],JACOB VAN OOST,16000,740,TRUE,12000,[],21250,PORTRAIT OF A YOUNG MAN,[],2010,"oil on paper, laid down on canvas 15 1/4 by 18 1/4 in. 38.7 by 46.4 cm Provenance  With Warren Walker, from whom acquired by the present owner."
2543,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO GILLIS CLAESZ. DE HONDECOETER,15000,743,TRUE,10000,[],11250,ARGUS AND MERCURY IN A LANDSCAPE,[],2010,"oil on copper, branded on the reverse with the hands of the city of Antwerp and the dated mark of Peeter Stas 19 1/2 by 26 in. 49.5 by 66 cm Provenance  Sold: Christie's, New York,April 4, 1990, lot 156 (as Circle of Roelant Savery)"
2544,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO JEAN NOCRET,12000,745,TRUE,8000,[],11250,"PORTRAIT OF CATHERINE-CHARLOTTE DE GRAMONT, PRINCESS OF MONACO (1639-1678)",[],2010,"oil on canvas 38 by 31 1/2 in. 96.5 by 80 cm Provenance  Private Collection, Rhode Island"
2545,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO ADRIAEN HANNEMAN,15000,746,TRUE,10000,[],8750,BOYS BLOWING BUBBLES,[],2010,oil on canvas 17 1/4 by 14 in. 43.8 by 35.6 cm
2546,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],MAERTEN RYCKAERT,35000,747,TRUE,25000,[],47500,EXTENSIVE RIVER LANDSCAPE WITH CHRIST ON THE ROAD TO EMMAUS,[],2010,"oil on panel 27 1/8 by 47 2/3 in. 69 by 121 cm Provenance   Anonymous sale, Paris, Htel Drouot, December 8, 1978, lot 52 (as attributed to Joos de Momper the Younger); With Galerie Heinemann, Wiesbaden; From whom acquired by the present collector in the 1970s."
2547,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],"GERMAN SCHOOL, 19TH CENTURY",12000,748,TRUE,8000,[],12500,PORTRAIT OF A SOLDIER,[],2010,"oil on canvas 25 1/2 by 21 1/2 in. 64.8 by 54.6 cm Provenance  Rev. James E. Cassidy, Fall River, Mass; Anonymous sale, New York, Christie's East, November 24, 1981, lot 13 (as by School of Govaert Flinck)"
2548,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO PIETER FRANSZ. DE GREBBER,15000,749,TRUE,10000,[],28125,PORTRAIT OF A LADY,[],2010,oil on canvas 22 1/2 by 18 3/4 in. 57.2 by 47.6 cm
2549,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO DAVID TENIERS THE YOUNGER,12000,751,TRUE,8000,[],22500,A BOY SMOKING,[],2010,"oil on copper 6 1/2 by 8 3/8 in. 16.5 by 21.3 cm Provenance   Brussels, Galerie Fievez (C.L. Cardon Collection), 27-30 June 1921, lot 123; With Warren Walker; From whom acquired by the present owner."
2550,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],MANNER OF AELBERT CUYP,15000,752,TRUE,10000,[],10000,LANDSCAPE WITH HORSEMEN,[],2010,"oil on cradledpanel, marouflaged 18 1/4 by 24 1/4 in. 46.4 by 61.6 cm Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> The present works appears to be by an 18th century imitator of Aelbert Cuyp."
2551,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],CIRCLE OF AELBERT MEYERINGH,7000,753,TRUE,5000,[],3750,LANDSCAPE,[],2010,"oil on canvas 28 1/2 by 34 3/4 in. 72.4 by 88.3 cm Provenance  Private Collection, Connecticut"
2552,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ABRAHAM VAN CUYLENBORCH,7000,754,TRUE,5000,[],3750,DIANA AT HER BATH,[],2010,"oil on panel 15 3/8 by 23 1/4 in. 39 by 59 cm Provenance  Sale: Christie's London, November 17, 1972, lot 17 (as by C. van Poelenburgh) Sale: Christie's, New York, September 30, 2005, lot 14 Acquired by the present owner from the above sale"
2553,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],MOSES MATHEUSZ. VAN UYTTENBROECK,9000,755,TRUE,7000,[],6250,EUROPA AND THE BULL,[],2010,"oil on cradled panel 11 by 13 1/2 in. 28 by 34.4 cm Provenance  Sold: Phillip's, London, July 04, 2000, lot 3"
2554,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ADRIAEN VAN OSTADE,20000,756,TRUE,15000,[],18750,PEASANT BRAWL IN A TAVERN,[],2010,"oil on panel 12 1/8 by 17 in. 30.8 by 43.2 cm Provenance  Anonymous sale, London, Sotheby's, December 6, 2007, lot 166."
2555,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],JEAN VICTOR LOUIS FAURE,20000,757,TRUE,15000,[],34375,"VIEW OF THE INTERIOR OF SAINT PETER&#39;S BASILICA, ROME",[],2010,signed J. Faure (lower left) oil on canvas 29 3/4 by 44 1/2 in. 75.6 by 113 cm
2556,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO ANTHONIE PALAMEDESZ.,15000,758,TRUE,10000,[],15000,AN ELEGANT COMPANY AT A CONCERT,[],2010,oil on cradled panel 20 3/4 by 28 in. 52.5 by 71 cm
2557,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],CIRCLE OF PIETER DE NEEFFS THE YOUNGER,7000,759,TRUE,5000,[],8125,A CATHEDRAL INTERIOR,[],2010,oil on panel 8 1/2 by 12 in. 21.6 by 30.5 cm
2558,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],ATTRIBUTED TO JACOBUS FERDINANDUS SAEY,7000,760,TRUE,5000,[],7500,INTERIOR OF A CATHEDRAL,[],2010,oil on canvas 40 1/2 by 53 1/4 in. 103 by 135 cm
2559,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],RICHARD FARRINGTON,12000,762,FALSE,8000,[],0,RIVER LANDSCAPE WITH HUNTERS AND A PORT IN BACKGROUND,[],2010,signed Richard Farrington (lower right) oil on canvas 31 1/2 by 38 1/2 in. 80 by 98 cm
2560,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],CIRCLE OF PIERRE-HENRI DE VALENCIENNES,15000,763,FALSE,10000,[],0,MOUNTAINOUS LANDSCAPE,[],2010,"oil on canvas, unframed 38 1/8 by 51 3/8 in. 96.8 by 130.5 cm Provenance  Private Collection, Buenos Aires, Argentina"
2561,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],GIOVANNI PAOLO PANINI AND STUDIO,40000,764,TRUE,30000,[],59375,CAPRICCIO WITH THE TEMPLE OF THE DIVINE ANTONINUS PIUS AND FAUSTINA,[],2010,oil on canvas 29 1/4 by 40 in. 74.3 by 101.6 cm
2562,29-Jan-10,old-master-19th-century-european-art-n08611,Old Master &amp; 19th Century European Art,USD,[],DOMENICO ROBERTI,12000,766,TRUE,8000,[],11250,CLASSICAL RUINS WITH FIGURES,[],2010,"oil on canvas 38 1/2 by 28 1/4 in. 97.8 by 71.8 cm Provenance  Robert Atkinson, Esq.; By whose Executors sold, London, Christie's, July 31, 1953, lot 37 (as Panini), for 10 Guineas, to Rich."
